ts,equity_total_usdt,realized_pnl_usdt,unrealized_pnl_usdt,cash_balance_usdt
2024-01-15T09:00:00Z,100121.52291555282277388640056,0,0,0
2024-01-15T10:00:00Z,100197.80623984601905832590276,0,0,0
2024-01-15T11:00:00Z,100197.80623984601905832590276,0,0,0
2024-01-15T12:00:00Z,100189.63302652889088499309895,0,0,0
2024-01-15T13:00:00Z,100094.27887116239552944372120,0,0,0
2024-01-15T14:00:00Z,100109.69495683528510014836651,0,0,0
2024-01-15T15:00:00Z,100109.69495683528510014836651,0,0,0
2024-01-15T16:00:00Z,100109.69495683528510014836651,0,0,0
2024-01-15T17:00:00Z,100109.69495683528510014836651,0,0,0
2024-01-15T18:00:00Z,100109.69495683528510014836651,0,0,0
2024-01-15T19:00:00Z,100109.69495683528510014836651,0,0,0
2024-01-15T20:00:00Z,100109.69495683528510014836651,0,0,0
2024-01-15T21:00:00Z,100109.69495683528510014836651,0,0,0
2024-01-15T22:00:00Z,100109.69495683528510014836651,0,0,0
2024-01-15T23:00:00Z,100109.69495683528510014836651,0,0,0
2024-01-16T00:00:00Z,100109.69495683528510014836651,0,0,0
2024-01-16T01:00:00Z,100109.69495683528510014836651,0,0,0
2024-01-16T02:00:00Z,100109.69495683528510014836651,0,0,0
2024-01-16T03:00:00Z,100109.69495683528510014836651,0,0,0
2024-01-16T04:00:00Z,100109.69495683528510014836651,0,0,0
2024-01-16T05:00:00Z,100109.69495683528510014836651,0,0,0
2024-01-16T06:00:00Z,100109.69495683528510014836651,0,0,0
2024-01-16T07:00:00Z,100109.69495683528510014836651,0,0,0
2024-01-16T08:00:00Z,100109.69495683528510014836651,0,0,0
2024-01-16T09:00:00Z,100109.69495683528510014836651,0,0,0
2024-01-16T10:00:00Z,100109.69495683528510014836651,0,0,0
2024-01-16T11:00:00Z,100095.67719690864919618750334,0,0,0
2024-01-16T12:00:00Z,100069.72187024107458247214208,0,0,0
2024-01-16T13:00:00Z,100077.50846824134696658675046,0,0,0
2024-01-16T14:00:00Z,100074.91293557458950521521434,0,0,0
2024-01-16T15:00:00Z,100077.50846824134696658675046,0,0,0
2024-01-16T16:00:00Z,100098.27272957540665755903947,0,0,0
2024-01-16T17:00:00Z,100134.61018691001111676054523,0,0,0
2024-01-16T18:00:00Z,100186.52084024516034419126774,0,0,0
2024-01-16T19:00:00Z,100220.26276491300734202123737,0,0,0
2024-01-16T20:00:00Z,100277.36448358167149219503214,0,0,0
2024-01-16T21:00:00Z,100230.64489558003718750738188,0,0,0
2024-01-16T22:00:00Z,100157.96998091082826910437036,0,0,0
2024-01-16T23:00:00Z,100134.61018691001111676054523,0,0,0
2024-01-17T00:00:00Z,100090.48613157513427344443109,0,0,0
2024-01-17T01:00:00Z,100069.72187024107458247214208,0,0,0
2024-01-17T02:00:00Z,99944.29356641792365010776964,0,0,0
2024-01-17T03:00:00Z,99944.29356641792365010776964,0,0,0
2024-01-17T04:00:00Z,99944.29356641792365010776964,0,0,0
2024-01-17T05:00:00Z,99944.29356641792365010776964,0,0,0
2024-01-17T06:00:00Z,99944.29356641792365010776964,0,0,0
2024-01-17T07:00:00Z,99944.29356641792365010776964,0,0,0
2024-01-17T08:00:00Z,99944.29356641792365010776964,0,0,0
2024-01-17T09:00:00Z,99944.29356641792365010776964,0,0,0
2024-01-17T10:00:00Z,99944.29356641792365010776964,0,0,0
2024-01-17T11:00:00Z,99944.29356641792365010776964,0,0,0
2024-01-17T12:00:00Z,99944.29356641792365010776964,0,0,0
2024-01-17T13:00:00Z,99944.29356641792365010776964,0,0,0
2024-01-17T14:00:00Z,99944.29356641792365010776964,0,0,0
2024-01-17T15:00:00Z,99944.29356641792365010776964,0,0,0
2024-01-17T16:00:00Z,99944.29356641792365010776964,0,0,0
2024-01-17T17:00:00Z,99944.29356641792365010776964,0,0,0
2024-01-17T18:00:00Z,99944.29356641792365010776964,0,0,0
2024-01-17T19:00:00Z,99944.29356641792365010776964,0,0,0
2024-01-17T20:00:00Z,99944.29356641792365010776964,0,0,0
2024-01-17T21:00:00Z,99944.29356641792365010776964,0,0,0
2024-01-17T22:00:00Z,99944.29356641792365010776964,0,0,0
2024-01-17T23:00:00Z,99944.29356641792365010776964,0,0,0
2024-01-18T00:00:00Z,99930.29896665557954676658695,0,0,0
2024-01-18T01:00:00Z,99943.21834276292415944110968,0,0,0
2024-01-18T02:00:00Z,99914.79571532676601155715969,0,0,0
2024-01-18T03:00:00Z,100012.98297374258506788353237,0,0,0
2024-01-18T04:00:00Z,99945.80221798439308197601422,0,0,0
2024-01-18T05:00:00Z,99932.88284187704846930149150,0,0,0
2024-01-18T06:00:00Z,99958.72159409173769465053694,0,0,0
2024-01-18T07:00:00Z,99945.80221798439308197601422,0,0,0
2024-01-18T08:00:00Z,99989.72809674936476506939147,0,0,0
2024-01-18T09:00:00Z,99927.71509143411062423168241,0,0,0
2024-01-18T10:00:00Z,99971.64097019908230732505966,0,0,0
2024-01-18T11:00:00Z,99976.80872064202015239486875,0,0,0
2024-01-18T12:00:00Z,99987.14422152789584253448693,0,0,0
2024-01-18T13:00:00Z,100033.65397551433644816276872,0,0,0
2024-01-18T14:00:00Z,100067.24435339343244111652780,0,0,0
2024-01-18T15:00:00Z,100098.25085605105951153538233,0,0,0
2024-01-18T16:00:00Z,99803.68908080360234255626429,0,0,0
2024-01-18T17:00:00Z,99635.06099684383443913295707,0,0,0
2024-01-18T18:00:00Z,99635.06099684383443913295707,0,0,0
2024-01-18T19:00:00Z,99635.06099684383443913295707,0,0,0
2024-01-18T20:00:00Z,99635.06099684383443913295707,0,0,0
2024-01-18T21:00:00Z,99635.06099684383443913295707,0,0,0
2024-01-18T22:00:00Z,99635.06099684383443913295707,0,0,0
2024-01-18T23:00:00Z,99635.06099684383443913295707,0,0,0
