ts,equity_total_usdt,realized_pnl_usdt,unrealized_pnl_usdt,cash_balance_usdt
2024-01-10T23:00:00Z,102421.31719424273107306957526,0,0,0
2024-01-11T00:00:00Z,102421.31719424273107306957526,0,0,0
2024-01-11T01:00:00Z,102421.31719424273107306957526,0,0,0
2024-01-11T02:00:00Z,102421.31719424273107306957526,0,0,0
2024-01-11T03:00:00Z,102421.31719424273107306957526,0,0,0
2024-01-11T04:00:00Z,102421.31719424273107306957526,0,0,0
2024-01-11T05:00:00Z,102421.31719424273107306957526,0,0,0
2024-01-11T06:00:00Z,102421.31719424273107306957526,0,0,0
2024-01-11T07:00:00Z,102421.31719424273107306957526,0,0,0
2024-01-11T08:00:00Z,102421.31719424273107306957526,0,0,0
2024-01-11T09:00:00Z,102406.97575172392442889379977,0,0,0
2024-01-11T10:00:00Z,102433.03715559014395333987345,0,0,0
2024-01-11T11:00:00Z,102452.58320848980859667442871,0,0,0
2024-01-11T12:00:00Z,102416.74877817375675056107740,0,0,0
2024-01-11T13:00:00Z,102364.62597044131770166893003,0,0,0
2024-01-11T14:00:00Z,102319.01851367543353388830108,0,0,0
2024-01-11T15:00:00Z,102311.31133744226890522994375,0,0,0
2024-01-11T16:00:00Z,102311.31133744226890522994375,0,0,0
2024-01-11T17:00:00Z,102311.31133744226890522994375,0,0,0
2024-01-11T18:00:00Z,102311.31133744226890522994375,0,0,0
2024-01-11T19:00:00Z,102311.31133744226890522994375,0,0,0
2024-01-11T20:00:00Z,102311.31133744226890522994375,0,0,0
2024-01-11T21:00:00Z,102311.31133744226890522994375,0,0,0
2024-01-11T22:00:00Z,102311.31133744226890522994375,0,0,0
2024-01-11T23:00:00Z,102311.31133744226890522994375,0,0,0
2024-01-12T00:00:00Z,102311.31133744226890522994375,0,0,0
2024-01-12T01:00:00Z,102311.31133744226890522994375,0,0,0
2024-01-12T02:00:00Z,102311.31133744226890522994375,0,0,0
2024-01-12T03:00:00Z,102311.31133744226890522994375,0,0,0
2024-01-12T04:00:00Z,102311.31133744226890522994375,0,0,0
2024-01-12T05:00:00Z,102311.31133744226890522994375,0,0,0
2024-01-12T06:00:00Z,102311.31133744226890522994375,0,0,0
2024-01-12T07:00:00Z,102296.98529838355488896875784,0,0,0
2024-01-12T08:00:00Z,102312.76434084768848997203204,0,0,0
2024-01-12T09:00:00Z,102268.58302194811440716286427,0,0,0
2024-01-12T10:00:00Z,102243.33655400550064555762554,0,0,0
2024-01-12T11:00:00Z,102249.64817099115408595893522,0,0,0
2024-01-12T12:00:00Z,102221.24589455571360415304165,0,0,0
2024-01-12T13:00:00Z,102271.73883044094112736351911,0,0,0
2024-01-12T14:00:00Z,102498.95704192446498181066766,0,0,0
2024-01-12T15:00:00Z,102211.77846907723344355107713,0,0,0
2024-01-12T16:00:00Z,102237.02493701984720515631586,0,0,0
2024-01-12T17:00:00Z,102281.20625591942128796548363,0,0,0
2024-01-12T18:00:00Z,102505.26865891011842221197734,0,0,0
2024-01-12T19:00:00Z,102470.55476548902450000477409,0,0,0
2024-01-12T20:00:00Z,102505.26865891011842221197734,0,0,0
2024-01-12T21:00:00Z,102511.58027589577186261328702,0,0,0
2024-01-12T22:00:00Z,102457.93153151771761920215472,0,0,0
2024-01-12T23:00:00Z,102442.15248905358401819888052,0,0,0
2024-01-13T00:00:00Z,102457.93153151771761920215472,0,0,0
2024-01-13T01:00:00Z,102379.03631919704961418578370,0,0,0
2024-01-13T02:00:00Z,102325.38757481899537077465140,0,0,0
2024-01-13T03:00:00Z,102344.32242577595569197858045,0,0,0
2024-01-13T04:00:00Z,102438.99668056075729799822568,0,0,0
2024-01-13T05:00:00Z,102448.46410603923745860019020,0,0,0
2024-01-13T06:00:00Z,102375.88051070422289398512886,0,0,0
2024-01-13T07:00:00Z,102448.46410603923745860019020,0,0,0
2024-01-13T08:00:00Z,102413.75021261814353639298695,0,0,0
2024-01-13T09:00:00Z,102495.80123343163826161001282,0,0,0
2024-01-13T10:00:00Z,102596.78710520209330803096773,0,0,0
2024-01-13T11:00:00Z,102581.00806273795970702769352,0,0,0
2024-01-13T12:00:00Z,102505.26865891011842221197734,0,0,0
2024-01-13T13:00:00Z,102420.06182960379697679429663,0,0,0
2024-01-13T14:00:00Z,102385.34793618270305458709338,0,0,0
2024-01-13T15:00:00Z,102410.59440412531681619233211,0,0,0
2024-01-13T16:00:00Z,102543.13836082403906461983543,0,0,0
2024-01-13T17:00:00Z,102492.64542493881154140935797,0,0,0
2024-01-13T18:00:00Z,102517.89189288142530301459670,0,0,0
2024-01-13T19:00:00Z,102508.42446740294514241263218,0,0,0
2024-01-13T20:00:00Z,102625.18938163753378983686129,0,0,0
2024-01-13T21:00:00Z,102723.01944491516211605716136,0,0,0
2024-01-13T22:00:00Z,103041.75610269066085632330030,0,0,0
2024-01-13T23:00:00Z,102877.65406106367140588924857,0,0,0
2024-01-14T00:00:00Z,102972.32831584847301190889380,0,0,0
2024-01-14T01:00:00Z,103149.05359144676934314556489,0,0,0
2024-01-14T02:00:00Z,103429.92054730834744100384574,0,0,0
2024-01-14T03:00:00Z,103401.51827087290695919795217,0,0,0
2024-01-14T04:00:00Z,103354.18114348050615618812956,0,0,0
2024-01-14T05:00:00Z,103253.19527171005110976717464,0,0,0
2024-01-14T06:00:00Z,103360.49276046615959658943924,0,0,0
2024-01-14T07:00:00Z,103701.32007769144537826016206,0,0,0
2024-01-14T08:00:00Z,103534.06222757162920762545549,0,0,0
2024-01-14T09:00:00Z,103647.67133331339113484902976,0,0,0
2024-01-14T10:00:00Z,103098.56065556154181993508744,0,0,0
2024-01-14T11:00:00Z,103063.84676214044789772788419,0,0,0
2024-01-14T12:00:00Z,103120.65131501132886133967132,0,0,0
2024-01-14T13:00:00Z,103171.14425089655638455014878,0,0,0
2024-01-14T14:00:00Z,103167.98844240372966434949394,0,0,0
2024-01-14T15:00:00Z,103095.40484706871509973443260,0,0,0
2024-01-14T16:00:00Z,103161.67682541807622394818426,0,0,0
2024-01-14T17:00:00Z,103145.89778295394262294491005,0,0,0
2024-01-14T18:00:00Z,103098.56065556154181993508744,0,0,0
2024-01-14T19:00:00Z,103104.87227254719526033639712,0,0,0
2024-01-14T20:00:00Z,103067.00257063327461792853903,0,0,0
2024-01-14T21:00:00Z,103098.56065556154181993508744,0,0,0
2024-01-14T22:00:00Z,103060.69095364762117752722935,0,0,0
2024-01-14T23:00:00Z,103120.65131501132886133967132,0,0,0
2024-01-15T00:00:00Z,103190.07910185351670575407782,0,0,0
2024-01-15T01:00:00Z,103048.06771967631429672460998,0,0,0
2024-01-15T02:00:00Z,103035.44448570500741592199062,0,0,0
2024-01-15T03:00:00Z,102896.58891202063172709317762,0,0,0
2024-01-15T04:00:00Z,103016.50963474804709471806157,0,0,0
2024-01-15T05:00:00Z,102997.57478379108677351413253,0,0,0
2024-01-15T06:00:00Z,103051.22352816914101692526482,0,0,0
