ts,equity_total_usdt,realized_pnl_usdt,unrealized_pnl_usdt,cash_balance_usdt
2024-01-10T09:00:00Z,100581.09808950610483245390540,0,0,0
2024-01-10T10:00:00Z,100583.22182808440980184011893,0,0,0
2024-01-10T11:00:00Z,100602.33547528915452631604071,0,0,0
2024-01-10T12:00:00Z,100553.48948798814023043312950,0,0,0
2024-01-10T13:00:00Z,100496.14854637390605700536416,0,0,0
2024-01-10T14:00:00Z,100508.89097784373587332264534,0,0,0
2024-01-10T15:00:00Z,100553.48948798814023043312950,0,0,0
2024-01-10T16:00:00Z,100598.08799813254458754361365,0,0,0
2024-01-10T17:00:00Z,100553.48948798814023043312950,0,0,0
2024-01-10T18:00:00Z,100589.59304381932470999875952,0,0,0
2024-01-10T19:00:00Z,100649.05772401186385281273839,0,0,0
2024-01-10T20:00:00Z,100670.29510979491354667487370,0,0,0
2024-01-10T21:00:00Z,100672.52841493475773592648035,0,0,0
2024-01-10T22:00:00Z,100672.52841493475773592648035,0,0,0
2024-01-10T23:00:00Z,100672.52841493475773592648035,0,0,0
2024-01-11T00:00:00Z,100672.52841493475773592648035,0,0,0
2024-01-11T01:00:00Z,100672.52841493475773592648035,0,0,0
2024-01-11T02:00:00Z,100672.52841493475773592648035,0,0,0
2024-01-11T03:00:00Z,100672.52841493475773592648035,0,0,0
2024-01-11T04:00:00Z,100672.52841493475773592648035,0,0,0
2024-01-11T05:00:00Z,100672.52841493475773592648035,0,0,0
2024-01-11T06:00:00Z,100672.52841493475773592648035,0,0,0
2024-01-11T07:00:00Z,100672.52841493475773592648035,0,0,0
2024-01-11T08:00:00Z,100672.52841493475773592648035,0,0,0
2024-01-11T09:00:00Z,100672.52841493475773592648035,0,0,0
2024-01-11T10:00:00Z,100672.52841493475773592648035,0,0,0
2024-01-11T11:00:00Z,100672.52841493475773592648035,0,0,0
2024-01-11T12:00:00Z,100672.52841493475773592648035,0,0,0
2024-01-11T13:00:00Z,100672.52841493475773592648035,0,0,0
2024-01-11T14:00:00Z,100672.52841493475773592648035,0,0,0
2024-01-11T15:00:00Z,100672.52841493475773592648035,0,0,0
2024-01-11T16:00:00Z,100672.52841493475773592648035,0,0,0
2024-01-11T17:00:00Z,100672.52841493475773592648035,0,0,0
2024-01-11T18:00:00Z,100672.52841493475773592648035,0,0,0
